hogID,STATION,STATION NAME,LATITUDE,LONGITUDE,elevation,dateSample,tempAverage,tempMax,tempMin
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-28,62.9,74.7,51
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-29,63.1,75,51.3
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-30,63.4,75.2,51.6
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-01,63.7,75.4,51.9
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-02,63.9,75.6,52.3
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-03,64.2,75.8,52.6
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-04,64.5,76,52.9
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-05,64.7,76.2,53.2
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-06,65,76.4,53.5
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-07,65.2,76.6,53.9
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-08,65.5,76.8,54.2
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-09,65.8,77,54.6
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-10,66,77.2,54.9
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-11,66.3,77.4,55.2
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-12,66.6,77.6,55.6
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-13,66.9,77.8,55.9
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-14,67.1,78,56.3
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-15,67.4,78.2,56.6
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-16,67.7,78.4,57
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-17,68,78.6,57.3
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-18,68.2,78.8,57.7
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-19,68.5,79,58
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-20,68.8,79.2,58.4
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-21,69.1,79.5,58.7
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-22,69.4,79.7,59.1
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-23,69.7,79.9,59.4
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-24,70,80.2,59.8
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-25,70.3,80.4,60.1
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-26,70.6,80.6,60.5
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-27,70.9,80.9,60.8
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-28,71.1,81.2,61.1
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-29,71.4,81.4,61.5
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-30,71.7,81.7,61.8
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-05-31,72,82,62.1
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-01,72.3,82.2,62.4
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-02,72.6,82.5,62.8
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-03,72.9,82.8,63.1
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-04,73.2,83.1,63.4
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-05,73.5,83.4,63.7
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-06,73.8,83.7,64
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-07,74.1,84,64.3
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-08,74.4,84.3,64.6
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-09,74.7,84.6,64.8
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-10,75,84.8,65.1
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-11,75.3,85.1,65.4
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-12,75.5,85.4,65.6
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-13,75.8,85.7,65.9
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-14,76.1,86,66.2
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-15,76.3,86.3,66.4
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-16,76.6,86.5,66.6
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-17,76.8,86.8,66.9
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-18,77.1,87.1,67.1
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-19,77.3,87.3,67.3
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-20,77.6,87.6,67.6
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-21,77.8,87.8,67.8
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-22,78,88,68
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-23,78.2,88.2,68.2
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-24,78.4,88.4,68.3
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-25,78.6,88.6,68.5
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-06-26,78.8,88.8,68.7
